Transaction_ID,Customer_ID,Customer_Name,Gender,Age,Email,Phone_Number,Product_Category,Product_Name,Quantity,Unit_Price,Sales_Amount,Payment_Method,Sales_Rep,Branch,Order_Date,Delivery_Date,Customer_City,Customer_Status,Remarks
TX1607,CUST470,James#9,Female,45,test@yahoo.com,2.34801E+12,Electrnics,Shirt,5,2500,99999999,Transfer,Rep C,Abuja,12/05/2025,"May 12, 2025", Abuja ,Active,
TX1608,CUST619,Chinedu Okafor,,25,user@gmail.com,8012345678,Groceries,TV,-2,₦5000,-10000,Transfer,,Kano,"May 12, 2025",12/05/2025,LAGOS,Active,***
TX1609,CUST362,Mary_45,Female,999,user@gmail.com,,,Phone,5,2500,99999999,Transfer,Rep A,Kano,"May 12, 2025",12/05/2025,LAGOS,Actve,###
TX1610,CUST679, Aisha Bello ,Female,999,user@gmail.com,234-801-234-5678,,Shirt,1,₦5000,-5000,Crdit Card,,PH,12/05/2025,12/05/2025,LaGoS,Active,@@@
TX1611,CUST844,James Brown,Male,5,test@yahoo.com,2.34801E+12,Electrnics,Phone,10,$50,99999999, Cash ,Rep A,Ikeja,"May 12, 2025",12/05/2025,Port Harcourt,Actve,@@@
TX1612,CUST230,John123,Male,150,test@yahoo.com,234-801-234-5678,Groceries,Rice,-2,"5,000",99999999,CreditCard,,Kano,12/05/2025,12/05/2025,LaGoS,Active,???
TX1613,CUST281,Mary Johnson,Male,150,test@yahoo.com,234-801-234-5678,Electroncs,Rice,2,₦5000,10000,CreditCard,Rep A,Ikeja,12-May-25,12-May-25,lagos,Actve,???
TX1614,CUST127,John123,Male,5,user@gmail.com,8012345678,Electroncs,Laptop,3,"5,000",99999999,CreditCard,Rep B,Ikeja,"May 12, 2025",12/05/2025,Lagos,Acitve,
TX1615,CUST484,Chinedu Okafor,Male,5,test@yahoo.com,(080)12345678,Electroncs,Laptop,3,₦5000,15000,Transfer,Rep B,Ikeja,12/05/2025,"May 12, 2025",Port Harcourt,ACTIVE,
TX1616,CUST611,John Smith,Female,34,,234-801-234-5678,Electronic,Shirt,5,₦5000,25000,CreditCard,,Abuja,12-May-25,12/05/2025,Port Harcourt,ACTIVE,???
TX1617,CUST310,James#9,Female,999,test@yahoo.com,,,TV,-2,NGN 5000,-10000,Transfer,Rep C,Kano,"May 12, 2025",12/05/2025,lagos,ACTIVE,???
TX1618,CUST225,John Smith,Female,150,,2.34801E+12,Electrnics,Shirt,1,$50,5000,Transfer,Rep C,PH,12/05/2025,12-May-25,LaGoS,Actve,###
TX1619,CUST105,John Smith,,150,,,,Phone,1,NGN 5000,99999999,Crdit Card,Rep C,PH,12/05/2025,12/05/2025,Kano,active,???
TX1620,CUST360,James Brown,Male,45,user@gmail.com,,Electroncs,Rice,1,"5,000",-5000, Cash ,Rep B,Abuja,12/05/2025,12/05/2025, Abuja ,Active,
TX1621,CUST821,Chinedu Okafor,,34,,2.34801E+12,Fashion,TV,-2,NGN 5000,-10000,Card,Rep B,Abuja,12-May-25,12-May-25,lagos,Active,@@@
TX1622,CUST638,Mary Johnson,,45,,8012345678,Fashion,Phone,-2,$50,-10000,Transfer,,Kano,12/05/2025,12/05/2025,Kano,active,???
TX1623,CUST302,James#9,Male,150,test@yahoo.com,2.34801E+12,Fashion,Rice,2,₦5000,99999999,Transfer,,PH,12-May-25,"May 12, 2025",Kano,ACTIVE,???
TX1624,CUST553,Mary Johnson,Female,34,test@yahoo.com,(080)12345678,Electronic,Phone,2,"5,000",99999999,Credit Card,Rep B,Abuja,"May 12, 2025",12-May-25,lagos,Active,###
TX1625,CUST210,Mary_45,,45,user@gmail.com,(080)12345678,Fashion,Laptop,1,NGN 5000,99999999,Credit Card,Rep B,Ikeja,12/05/2025,12-May-25,Port Harcourt,Acitve,???
TX1626,CUST834,James#9,,150,,,Electronics,Phone,5,₦5000,99999999,Transfer,Rep A,Ikeja,"May 12, 2025",12/05/2025,lagos,Acitve,???
TX1627,CUST840,John Smith,,25,test@yahoo.com,,Groceries,TV,-2,NGN 5000,-5000,Card,Rep C,Abuja,12-May-25,12/05/2025,lagos,Acitve,###
TX1628,CUST205,John123,Female,5,test@yahoo.com,,Electrnics,Phone,3,NGN 5000,-5000,Card,Rep C,PH,"May 12, 2025",12/05/2025,lagos,ACTIVE,???
TX1629,CUST964,John123,Female,45,,(080)12345678,Electrnics,Rice,2,"5,000",99999999,CreditCard,Rep B,Ikeja,12-May-25,12/05/2025,lagos,ACTIVE,???
TX1630,CUST476,Mary Johnson,Female,25,,(080)12345678,Groceries,Phone,1,₦5000,-5000,Card,,Kano,12-May-25,12-May-25,Lagos,Active,###
TX1631,CUST626,John Smith,,150,test@yahoo.com,234-801-234-5678,Electronics,Phone,-2,NGN 5000,99999999,Crdit Card,Rep B,PH,12/05/2025,"May 12, 2025",lagos,Acitve,###
TX1632,CUST992,Mary_45,Male,45,,234-801-234-5678,Electronic,Phone,10,"5,000",50000,Crdit Card,,Kano,"May 12, 2025",12-May-25,LaGoS,Actve,@@@
TX1633,CUST533,Mary Johnson,Female,150,user@gmail.com,,Electronic,Phone,1,"5,000",99999999,Transfer,,Ikeja,"May 12, 2025",12-May-25, Abuja ,Acitve,###
TX1634,CUST725,James Brown,Male,45,,(080)12345678,Electrnics,Laptop,5,2500,25000,Crdit Card,Rep B,Ikeja,12-May-25,,LAGOS,ACTIVE,
TX1635,CUST673,James Brown,,25,,2.34801E+12,Electroncs,TV,10,"5,000",99999999,Transfer,,Abuja,12-May-25,, Abuja ,Active,???
TX1636,CUST460,James Brown,Female,25,test@yahoo.com,2.34801E+12,Groceries,Shirt,-2,2500,-5000,Card,Rep C,Abuja,12/05/2025,12-May-25,Port Harcourt,ACTIVE,@@@
TX1637,CUST849,Mary_45,Male,45,,2.34801E+12,Electroncs,Phone,2,NGN 5000,99999999,Card,Rep A,Abuja,12-May-25,"May 12, 2025",lagos,ACTIVE,###
TX1638,CUST324, Aisha Bello ,,34,test@yahoo.com,234-801-234-5678,Groceries,Phone,1,$50,-5000,Crdit Card,Rep B,PH,12/05/2025,12/05/2025,Kano,active,
TX1639,CUST493,John Smith,Female,25,test@yahoo.com,(080)12345678,Groceries,Laptop,3,2500,-5000,Card,Rep B,Ikeja,12/05/2025,"May 12, 2025",lagos,Actve,
TX1640,CUST763,Chinedu Okafor,Male,45,test@yahoo.com,8012345678,,Laptop,-2,₦5000,-10000,Transfer,Rep B,PH,12/05/2025,12/05/2025,LaGoS,Acitve,###
TX1641,CUST476,Mary_45,Male,5,,2.34801E+12,Electronic,Rice,5,$50,25000,Card,,Abuja,"May 12, 2025",,Port Harcourt,Acitve,***
TX1642,CUST939,James Brown,Male,999,test@yahoo.com,234-801-234-5678,Electronics,Phone,1,₦5000,99999999,Crdit Card,Rep C,Ikeja,"May 12, 2025",,LAGOS,ACTIVE,
TX1643,CUST597,Mary Johnson,Male,34,user@gmail.com,,Fashion,Phone,-2,2500,-10000, Cash ,,Abuja,12-May-25,"May 12, 2025",Lagos,ACTIVE,@@@
TX1644,CUST693,John Smith,,999,test@yahoo.com,8012345678,Electronics,Phone,-2,2500,-5000, Cash ,,PH,"May 12, 2025",12/05/2025,lagos,active,@@@
TX1645,CUST725,Mary_45,Female,25,test@yahoo.com,,Groceries,Rice,1,$50,99999999,CreditCard,Rep A,Kano,"May 12, 2025",12/05/2025,Lagos,active,###
TX1646,CUST864,James Brown,Female,34,user@gmail.com,234-801-234-5678,Groceries,Rice,10,NGN 5000,99999999,Credit Card,Rep C,Ikeja,"May 12, 2025",12/05/2025,Lagos,active,@@@
TX1647,CUST215,John123,Female,25,,2.34801E+12,Electronics,Rice,10,NGN 5000,99999999,Transfer,Rep C,Ikeja,12/05/2025,,LAGOS,Active,
TX1648,CUST313,James#9,Male,999,user@gmail.com,(080)12345678,Groceries,Rice,5,$50,25000,Transfer,,PH,12/05/2025,12-May-25,LAGOS,Active,???
TX1649,CUST840,James#9,Male,150,user@gmail.com,8012345678,Electrnics,Rice,-2,NGN 5000,-5000,Crdit Card,,Abuja,12-May-25,,Kano,Actve,???
TX1000,CUST221,James#9,Male,999,user@gmail.com,8012345678,Electroncs,TV,3,"5,000",99999999,Transfer,Rep A,PH,12-May-25,12/05/2025,lagos,active,***
TX1651,CUST330,James#9,Female,999,test@yahoo.com,(080)12345678,Electronics,TV,5,$50,99999999,Crdit Card,Rep C,Kano,12/05/2025,"May 12, 2025",Lagos,Acitve,***
TX1652,CUST331, Aisha Bello ,Female,999,user@gmail.com,(080)12345678,Electronic,Laptop,5,$50,25000,Transfer,Rep C,Abuja,12/05/2025,"May 12, 2025",Kano,Active,???
TX1653,CUST309,John Smith,,5,,2.34801E+12,Electrnics,TV,2,₦5000,99999999, Cash ,,Kano,12/05/2025,"May 12, 2025",Port Harcourt,active,###
TX1654,CUST939,Mary_45,Female,999,test@yahoo.com,8012345678,Fashion,Rice,3,$50,99999999,CreditCard,Rep B,Abuja,12/05/2025,,Kano,Acitve,###
TX1655,CUST825,James#9,Female,999,user@gmail.com,(080)12345678,Electrnics,Laptop,10,₦5000,50000,Credit Card,,Ikeja,"May 12, 2025",12/05/2025,Port Harcourt,active,###
TX1656,CUST985,John Smith,Female,999,,,Electronic,TV,2,2500,-5000,Transfer,Rep B,Kano,12/05/2025,12/05/2025,Port Harcourt,ACTIVE,@@@
TX1657,CUST327,Mary Johnson,Male,150,test@yahoo.com,8012345678,Electronics,Shirt,2,2500,99999999,Credit Card,Rep B,Abuja,12/05/2025,"May 12, 2025",Lagos,active,
TX1658,CUST851,James Brown,Male,999,test@yahoo.com,,Electronics,Laptop,3,NGN 5000,15000,CreditCard,,Kano,12-May-25,12/05/2025,LAGOS,Acitve,@@@
TX1659,CUST685,Mary_45,Male,34,user@gmail.com,8012345678,Electrnics,Phone,1,NGN 5000,-5000, Cash ,Rep A,Abuja,12/05/2025,12/05/2025,LAGOS,Actve,###
TX1660,CUST321,Mary Johnson,Female,34,user@gmail.com,,Electroncs,Shirt,3,"5,000",99999999, Cash ,Rep C,Kano,12-May-25,,lagos,active,???
TX1661,CUST580,James#9,Female,34,,8012345678,Fashion,Shirt,-2,$50,99999999, Cash ,Rep B,Kano,12/05/2025,12/05/2025,Kano,active,
TX1662,CUST560,John123,,999,,(080)12345678,Electronic,Rice,1,NGN 5000,99999999,Card,,PH,12/05/2025,12/05/2025,LAGOS,Acitve,@@@
TX1663,CUST239, Aisha Bello ,Female,5,user@gmail.com,2.34801E+12,Fashion,Laptop,3,₦5000,-5000,Credit Card,Rep A,Abuja,12/05/2025,12/05/2025,Kano,Active,***
TX1664,CUST768,James#9,Male,5,test@yahoo.com,,,Phone,10,"5,000",-5000,CreditCard,Rep A,Ikeja,"May 12, 2025",12/05/2025,Lagos,ACTIVE,###
TX1665,CUST133,Mary Johnson,Female,999,,8012345678,Groceries,Shirt,5,2500,-5000,CreditCard,Rep A,Kano,12/05/2025,,Kano,Active,###
TX1666,CUST341,Mary_45,,150,user@gmail.com,(080)12345678,,Laptop,3,2500,-5000,Transfer,,Ikeja,12/05/2025,12/05/2025,lagos,ACTIVE,***
TX1667,CUST132,John123,Male,999,user@gmail.com,234-801-234-5678,Fashion,Laptop,3,"5,000",99999999,Transfer,Rep C,PH,12/05/2025,12/05/2025,Kano,Active,
TX1668,CUST395,John Smith,,34,test@yahoo.com,8012345678,Electronic,Laptop,-2,₦5000,99999999,Card,,Kano,12/05/2025,"May 12, 2025",Port Harcourt,Acitve,???
TX1669,CUST477, Aisha Bello ,Female,25,,8012345678,Electroncs,Laptop,1,NGN 5000,5000,Transfer,Rep C,PH,12/05/2025,12-May-25,Lagos,Active,???
TX1670,CUST934,Mary Johnson,Male,25,user@gmail.com,(080)12345678,Electrnics,Shirt,-2,₦5000,-10000,CreditCard,Rep A,PH,12/05/2025,,LAGOS,Active,@@@
TX1671,CUST325,John123,Male,999,test@yahoo.com,(080)12345678,,Laptop,10,$50,-5000,Card,Rep C,Ikeja,12/05/2025,12-May-25,Kano,Active,***
TX1672,CUST475,John123,,34,test@yahoo.com,,,Phone,3,"5,000",99999999,Credit Card,,Kano,"May 12, 2025","May 12, 2025",Port Harcourt,Active,@@@
TX1673,CUST817,James#9,Female,999,user@gmail.com,(080)12345678,Fashion,Rice,3,₦5000,15000,CreditCard,Rep C,Abuja,12/05/2025,12/05/2025,Kano,active,###
TX1674,CUST936,Mary_45,,5,,8012345678,Electronic,TV,-2,NGN 5000,99999999,Transfer,Rep A,PH,12/05/2025,12-May-25,Kano,Active,@@@
TX1675,CUST100,Mary Johnson,,5,,,Electrnics,Laptop,10,₦5000,99999999,Card,,Kano,"May 12, 2025","May 12, 2025",LAGOS,Actve,###
TX1676,CUST262,James#9,Male,150,user@gmail.com,234-801-234-5678,Electronics,Rice,-2,₦5000,-5000,CreditCard,Rep C,Abuja,12/05/2025,,LaGoS,Actve,???
TX1677,CUST878,John123,Male,999,test@yahoo.com,,Groceries,Laptop,1,2500,-5000,Transfer,Rep B,Abuja,12-May-25,12-May-25, Abuja ,ACTIVE,###
TX1678,CUST566,Chinedu Okafor,,5,user@gmail.com,,Electroncs,Laptop,5,2500,25000, Cash ,,Kano,"May 12, 2025",,Lagos,Acitve,
TX1679,CUST856,John Smith,,999,test@yahoo.com,(080)12345678,Electronics,TV,-2,"5,000",-10000,Credit Card,Rep B,Ikeja,"May 12, 2025",12/05/2025,LaGoS,Acitve,@@@
TX1680,CUST908,Mary Johnson,,45,test@yahoo.com,(080)12345678,Electronics,Shirt,1,NGN 5000,99999999,Card,Rep B,Ikeja,12/05/2025,"May 12, 2025",LAGOS,Actve,???
TX1681,CUST990,Chinedu Okafor,Male,150,test@yahoo.com,234-801-234-5678,Electrnics,Laptop,-2,2500,99999999,Crdit Card,Rep C,Kano,12/05/2025,12/05/2025,LAGOS,ACTIVE,@@@
TX1682,CUST164,Chinedu Okafor,Male,45,test@yahoo.com,,Groceries,Laptop,-2,NGN 5000,-10000,Transfer,Rep A,PH,12-May-25,12/05/2025,Lagos,Acitve,@@@
TX1683,CUST587,John123,Female,999,user@gmail.com,2.34801E+12,,TV,10,$50,-5000,Credit Card,Rep B,Abuja,"May 12, 2025",12/05/2025,LaGoS,ACTIVE,###
TX1684,CUST484,Mary_45,Female,34,test@yahoo.com,234-801-234-5678,Electronic,Phone,10,2500,99999999,Credit Card,Rep C,Abuja,12/05/2025,12/05/2025,LAGOS,Acitve,***
TX1685,CUST315,James Brown,Male,25,,(080)12345678,Electronics,TV,3,2500,15000,CreditCard,,Kano,12/05/2025,,Lagos,Acitve,###
TX1686,CUST587, Aisha Bello ,,25,test@yahoo.com,234-801-234-5678,Groceries,TV,-2,2500,-5000,CreditCard,,Kano,12/05/2025,12/05/2025,LAGOS,Active,
TX1687,CUST228,James Brown,,45,,2.34801E+12,Electronic,Rice,10,$50,-5000,CreditCard,Rep C,Ikeja,12/05/2025,"May 12, 2025",LAGOS,ACTIVE,***
TX1688,CUST695,Chinedu Okafor,,5,test@yahoo.com,8012345678,Fashion,Laptop,2,$50,99999999,Transfer,,Ikeja,"May 12, 2025",,Lagos,Actve,***
TX1689,CUST393,Mary Johnson,Male,45,,(080)12345678,,Shirt,-2,₦5000,99999999,Crdit Card,Rep B,PH,12/05/2025,,lagos,active,???
TX1690,CUST633,Mary_45,Male,150,test@yahoo.com,234-801-234-5678,Electrnics,TV,-2,NGN 5000,-5000,Transfer,Rep C,PH,12/05/2025,,Lagos,Active,
TX1691,CUST110,Mary_45,Male,999,test@yahoo.com,8012345678,Electronic,Phone,-2,NGN 5000,-5000, Cash ,Rep A,Abuja,12/05/2025,12-May-25,LAGOS,ACTIVE,###
TX1692,CUST745,John Smith,Female,25,test@yahoo.com,2.34801E+12,,TV,3,2500,-5000,CreditCard,Rep B,Ikeja,"May 12, 2025",12/05/2025,LAGOS,Active,***
TX1693,CUST368,James#9,Female,34,user@gmail.com,(080)12345678,Groceries,Laptop,2,2500,99999999,Card,,PH,"May 12, 2025","May 12, 2025",Kano,ACTIVE,###
TX1694,CUST241,John Smith,Female,150,user@gmail.com,8012345678,Groceries,TV,-2,2500,-5000,CreditCard,Rep A,Ikeja,12/05/2025,12/05/2025,LAGOS,active,***
TX1695,CUST436, Aisha Bello ,,34,,(080)12345678,Electronics,TV,2,NGN 5000,10000,Credit Card,,Kano,"May 12, 2025","May 12, 2025",LAGOS,Active,
TX1696,CUST706,Chinedu Okafor,Male,999,user@gmail.com,8012345678,Electronics,Laptop,3,$50,99999999,Credit Card,Rep A,Ikeja,12/05/2025,"May 12, 2025",lagos,Active,@@@
TX1697,CUST610,James#9,Female,150,,(080)12345678,Groceries,Laptop,5,NGN 5000,25000,Credit Card,Rep A,Abuja,12-May-25,12/05/2025,lagos,Acitve,###
TX1698,CUST960,John123,Male,34,test@yahoo.com,(080)12345678,Fashion,Laptop,3,"5,000",15000,CreditCard,Rep C,Kano,12-May-25,,LAGOS,active,
TX1699,CUST966,James#9,Female,34,user@gmail.com,(080)12345678,Electrnics,Rice,2,NGN 5000,-5000,Credit Card,Rep B,Ikeja,12/05/2025,,LaGoS,Active,???
TX1000,CUST511,John Smith,Female,150,user@gmail.com,234-801-234-5678,Electronics,Shirt,10,NGN 5000,50000,Crdit Card,Rep C,PH,12/05/2025,"May 12, 2025",LaGoS,Active,
TX1701,CUST457,John123,Female,150,,2.34801E+12,,Rice,3,$50,15000,Transfer,Rep B,PH,"May 12, 2025",12-May-25, Abuja ,Actve,###
TX1702,CUST276, Aisha Bello ,Male,25,,,Fashion,Shirt,10,₦5000,50000,Crdit Card,Rep A,PH,12-May-25,12/05/2025,LAGOS,Actve,???
TX1703,CUST261,John123,Male,34,test@yahoo.com,234-801-234-5678,Electroncs,Rice,3,"5,000",-5000,Card,Rep C,Abuja,12/05/2025,12/05/2025,Lagos,ACTIVE,???
TX1704,CUST825,Mary Johnson,Male,5,user@gmail.com,234-801-234-5678,Groceries,Shirt,2,₦5000,99999999,Card,,Abuja,12-May-25,12-May-25,Port Harcourt,Active,???
TX1705,CUST965,John Smith,Female,34,user@gmail.com,2.34801E+12,Electroncs,Phone,2,$50,10000,CreditCard,,Ikeja,12/05/2025,12/05/2025,lagos,Acitve,@@@
TX1706,CUST130,Chinedu Okafor,,999,test@yahoo.com,8012345678,Electrnics,TV,2,$50,10000,Card,Rep A,Ikeja,12-May-25,"May 12, 2025", Abuja ,active,???
TX1707,CUST972,James#9,Male,150,,8012345678,Electronic,TV,1,₦5000,99999999,Crdit Card,,Kano,12/05/2025,12/05/2025,Kano,ACTIVE,
TX1708,CUST771,James Brown,,34,,234-801-234-5678,Electronic,Shirt,3,₦5000,99999999,Transfer,Rep A,PH,12-May-25,"May 12, 2025",LaGoS,active,???
TX1709,CUST132,Mary Johnson,,25,test@yahoo.com,(080)12345678,,Shirt,1,"5,000",99999999,Transfer,Rep A,Abuja,12/05/2025,12-May-25, Abuja ,ACTIVE,
TX1710,CUST675,James Brown,Female,34,,,Electroncs,Rice,2,"5,000",99999999,Credit Card,Rep B,PH,12/05/2025,,lagos,Acitve,@@@
TX1711,CUST771,Mary_45,Female,150,test@yahoo.com,2.34801E+12,Groceries,TV,10,$50,99999999, Cash ,,Ikeja,"May 12, 2025",12-May-25,lagos,Active,@@@
TX1712,CUST408,Mary Johnson,,999,,8012345678,Electrnics,TV,5,2500,25000,CreditCard,,Abuja,"May 12, 2025",12-May-25,Lagos,ACTIVE,
TX1713,CUST990,Mary_45,Male,45,test@yahoo.com,8012345678,,Phone,1,₦5000,99999999,Crdit Card,,Kano,12-May-25,"May 12, 2025", Abuja ,active,
TX1714,CUST935,Mary_45,Female,150,user@gmail.com,(080)12345678,Electronic,TV,3,$50,99999999,Crdit Card,Rep A,PH,12-May-25,, Abuja ,Active,***
TX1715,CUST229,Mary_45,Female,45,user@gmail.com,(080)12345678,Fashion,TV,3,2500,99999999,CreditCard,Rep A,Ikeja,12/05/2025,12/05/2025,Kano,Actve,
TX1716,CUST311,James#9,Male,150,user@gmail.com,,Electronic,Rice,10,"5,000",-5000, Cash ,Rep C,Kano,12-May-25,12-May-25, Abuja ,Actve,
TX1717,CUST837,John123,,999,,8012345678,Electronics,TV,2,"5,000",99999999,Credit Card,Rep A,Kano,12/05/2025,12-May-25,Kano,Active,???
TX1718,CUST424, Aisha Bello ,Male,999,test@yahoo.com,2.34801E+12,Electronics,Rice,5,$50,99999999,Transfer,Rep A,PH,12-May-25,"May 12, 2025",lagos,active,***
TX1719,CUST500,John123,Female,25,,234-801-234-5678,,TV,-2,2500,-10000,Crdit Card,,Ikeja,"May 12, 2025",12/05/2025,lagos,Actve,###
TX1720,CUST445,James Brown,Male,25,user@gmail.com,2.34801E+12,,Laptop,1,2500,-5000,CreditCard,,PH,"May 12, 2025",,Kano,Active,
TX1721,CUST153,Mary Johnson,,25,test@yahoo.com,234-801-234-5678,Electrnics,Shirt,5,NGN 5000,-5000, Cash ,Rep B,Abuja,12/05/2025,"May 12, 2025",Kano,active,
TX1722,CUST959,Mary_45,Male,5,test@yahoo.com,234-801-234-5678,Electrnics,Rice,1,₦5000,-5000,Card,,Kano,"May 12, 2025",12/05/2025,Lagos,Acitve,***
TX1723,CUST655,Mary Johnson,Female,5,test@yahoo.com,(080)12345678,Electroncs,Shirt,10,₦5000,-5000,Credit Card,Rep B,Kano,12-May-25,12-May-25,LaGoS,Actve,???
TX1724,CUST278,James Brown,Male,5,user@gmail.com,234-801-234-5678,Groceries,Phone,3,NGN 5000,99999999, Cash ,Rep C,Ikeja,12/05/2025,"May 12, 2025",LAGOS,Acitve,@@@
TX1725,CUST991,John123,Male,45,test@yahoo.com,,Electrnics,TV,1,2500,99999999,CreditCard,Rep C,Ikeja,12-May-25,12/05/2025,lagos,Actve,###
TX1726,CUST888,John123,Female,150,user@gmail.com,2.34801E+12,Electronic,Shirt,10,"5,000",50000, Cash ,,Abuja,"May 12, 2025",12/05/2025,LaGoS,Active,###
TX1727,CUST672, Aisha Bello ,Male,34,,8012345678,Electronics,Shirt,10,2500,99999999,CreditCard,Rep B,Ikeja,"May 12, 2025",12-May-25,Kano,ACTIVE,***
TX1728,CUST852,Mary_45,,45,,,Electroncs,Laptop,-2,NGN 5000,-5000,CreditCard,,PH,12-May-25,12/05/2025,Port Harcourt,Acitve,###
TX1729,CUST129,Mary_45,,5,test@yahoo.com,2.34801E+12,Electroncs,Rice,-2,2500,-5000,Card,Rep A,Abuja,12/05/2025,12/05/2025,LAGOS,ACTIVE,***
TX1730,CUST438,James#9,Female,150,test@yahoo.com,234-801-234-5678,Electronics,Phone,1,₦5000,5000, Cash ,,PH,12/05/2025,12/05/2025,LaGoS,Acitve,???
TX1731,CUST643,Chinedu Okafor,,25,user@gmail.com,(080)12345678,Groceries,Laptop,2,"5,000",10000,Transfer,Rep B,Ikeja,"May 12, 2025",12/05/2025,LAGOS,ACTIVE,***
TX1732,CUST363,Chinedu Okafor,Male,999,test@yahoo.com,,Groceries,TV,-2,$50,-5000, Cash ,Rep A,Ikeja,12/05/2025,12/05/2025,Port Harcourt,active,###
TX1733,CUST958, Aisha Bello ,Male,5,test@yahoo.com,8012345678,Fashion,Rice,3,$50,-5000,Credit Card,Rep A,Abuja,12/05/2025,12/05/2025,Lagos,Actve,@@@
TX1734,CUST577, Aisha Bello ,Female,45,user@gmail.com,,Electronics,Laptop,-2,NGN 5000,99999999,Transfer,,Abuja,"May 12, 2025",12/05/2025,LAGOS,Acitve,???
TX1735,CUST174, Aisha Bello ,Male,150,user@gmail.com,2.34801E+12,Electroncs,Phone,1,"5,000",5000, Cash ,Rep C,Ikeja,"May 12, 2025",12/05/2025,LaGoS,Actve,###
TX1736,CUST107, Aisha Bello ,Male,999,test@yahoo.com,(080)12345678,Electroncs,Phone,3,NGN 5000,-5000,Crdit Card,Rep B,PH,"May 12, 2025",12/05/2025,lagos,Active,@@@
TX1737,CUST409,James Brown,,34,user@gmail.com,(080)12345678,Electronic,Shirt,1,₦5000,5000,CreditCard,Rep C,PH,12-May-25,"May 12, 2025",LAGOS,ACTIVE,
TX1738,CUST287,Mary Johnson,Male,999,user@gmail.com,,Electronic,TV,1,NGN 5000,5000,Crdit Card,,Abuja,12/05/2025,12/05/2025,lagos,active,
TX1739,CUST242,John Smith,Male,999,user@gmail.com,8012345678,Groceries,Rice,1,"5,000",99999999,CreditCard,Rep B,Ikeja,12-May-25,12/05/2025,lagos,Actve,***
TX1740,CUST321, Aisha Bello ,Male,150,,234-801-234-5678,Electroncs,Shirt,5,NGN 5000,99999999,CreditCard,Rep C,Kano,12/05/2025,12/05/2025,Kano,Active,
TX1741,CUST375,James Brown,,5,,(080)12345678,Electroncs,Phone,5,2500,99999999,Crdit Card,Rep C,Ikeja,12/05/2025,12-May-25,LAGOS,Active,@@@
TX1742,CUST508,Mary_45,,25,user@gmail.com,234-801-234-5678,Electrnics,Shirt,2,₦5000,-5000,Card,Rep C,Kano,12/05/2025,"May 12, 2025", Abuja ,ACTIVE,
TX1743,CUST606,Chinedu Okafor,,150,test@yahoo.com,8012345678,Fashion,Phone,1,"5,000",99999999,Card,,PH,12/05/2025,12/05/2025,LaGoS,active,***
TX1744,CUST881,John123,,25,test@yahoo.com,(080)12345678,,Shirt,2,"5,000",-5000,CreditCard,Rep B,Abuja,12/05/2025,,LAGOS,ACTIVE,***
TX1745,CUST766, Aisha Bello ,Female,34,test@yahoo.com,8012345678,Electroncs,Laptop,3,₦5000,-5000, Cash ,Rep C,Kano,12-May-25,12/05/2025,Kano,ACTIVE,@@@
TX1746,CUST507,Mary_45,Female,34,user@gmail.com,234-801-234-5678,,Rice,2,$50,99999999,Transfer,,PH,12/05/2025,"May 12, 2025", Abuja ,active,@@@
TX1747,CUST114,Chinedu Okafor,Female,5,test@yahoo.com,,Groceries,Laptop,2,2500,99999999,Card,,Kano,12/05/2025,, Abuja ,Active,???
TX1748,CUST167, Aisha Bello ,,150,test@yahoo.com,,Electrnics,Shirt,-2,$50,-10000,CreditCard,Rep A,Kano,12/05/2025,12/05/2025,LAGOS,Actve,@@@
TX1749,CUST725,Chinedu Okafor,Male,25,test@yahoo.com,234-801-234-5678,Groceries,Shirt,10,2500,50000, Cash ,Rep C,PH,12-May-25,,lagos,Actve,***
TX1000,CUST511,Mary Johnson,Male,150,user@gmail.com,234-801-234-5678,Groceries,Rice,-2,$50,-10000, Cash ,Rep A,PH,"May 12, 2025","May 12, 2025",lagos,Active,###
TX1751,CUST866,John Smith,,150,,8012345678,Groceries,TV,10,"5,000",50000,Card,Rep B,Kano,"May 12, 2025",,LaGoS,Active,
TX1752,CUST805,James Brown,Female,25,user@gmail.com,(080)12345678,,TV,10,2500,99999999,Credit Card,Rep B,Ikeja,"May 12, 2025",,LaGoS,ACTIVE,***
TX1753,CUST614,John123,Female,25,user@gmail.com,2.34801E+12,Groceries,TV,1,$50,99999999,Credit Card,Rep C,PH,12/05/2025,12/05/2025,Kano,ACTIVE,
TX1754,CUST528,Mary_45,Female,150,,,Electronic,TV,5,NGN 5000,-5000, Cash ,Rep C,Kano,"May 12, 2025",12-May-25,Port Harcourt,Acitve,???
TX1755,CUST696,James Brown,Male,150,,,Fashion,Laptop,1,NGN 5000,99999999,Crdit Card,Rep B,Ikeja,"May 12, 2025",12-May-25,Lagos,active,
TX1756,CUST792,John123,,5,,(080)12345678,,Phone,1,2500,5000,Card,Rep B,Abuja,12-May-25,12-May-25,Kano,active,###
TX1757,CUST777, Aisha Bello ,,5,user@gmail.com,(080)12345678,Electrnics,Shirt,10,NGN 5000,50000, Cash ,Rep B,Kano,12/05/2025,,Kano,Active,???
TX1758,CUST957,John123,Male,999,test@yahoo.com,8012345678,Electroncs,Shirt,3,$50,15000, Cash ,Rep B,Ikeja,"May 12, 2025",12-May-25,Port Harcourt,Acitve,???
